user_name,english,universal,username,language,"Types of accounts (1 bots; 2 media; 3 government organisations, corporate agency accounts; 4 accredited community members, opinion leaders, etc.)",Certified or not,note
741264570015227905,3.8,0.6,Freediver_Doris,de,0,2,account lockout
99278178,3.8,1.2,gos_dep1,uk,0,2,account lockout
1444278829191610383,3.4,2,Mieyamagch,ja,0,2,account lockout
987219654161633280,3.4,1.7,JaCy1892,en,0,2,account lockout
1281618367246458880,3.4,1.4,Bobby39502774,en,0,2,account lockout
TronAleks,3.4,2.3,TronAleks,es,0,2,account lockout
DeItaone,3.4,3.4,DeItaone,en,0,2,account lockout
1458096751827722253,5,5,SandraD41222596,en,1,2,
HarryPotterMAGE,5,5,HarryPotterMAGE,en,1,2,
selectttt,5,5,selectttt,en,1,2,
1307424375122137093,4.9,4.9,MelissaV007,en,1,2,
ElectBlue2022,4.9,5,ElectBlue2022,en,1,2,
AuroraBlogspot,4.9,4.8,AuroraBlogspot,en,1,2,
Guiosvald,4.9,4.8,Guiosvald,es,1,2,
bkaydw,4.9,4.9,bkaydw,en,1,2,
4835533666,4.8,4.6,rickaking,en,1,2,
2615155192,4.8,4.6,NewsJunkie60,en,1,2,
1347246286681092099,4.8,4.6,JohnAra10972801,en,1,2,
362084030,4.8,4.4,JesusNarrowWay,en,1,2,
823583598661906432,4.8,4.8,LoreyJeanene,en,1,2,
830905941855989761,4.8,4.9,Trumpgot2go,en,1,2,
1148408072,4.8,4.8,MaryMary0414,en,1,2,
501397421,4.8,4.8,BeverlyFolkers,en,1,2,
16531257,4.8,4.4,macadee,en,1,2,
93341319,4.8,4.8,silverfemale1,en,1,2,
1706203484,4.8,4.4,gmarie55,en,1,2,
2485308468,4.8,4.8,ProtectingTerra,en,1,2,
1443252596475637763,4.8,4.6,Tucsonbelle,en,1,2,
1599540866,4.8,4.9,Sensei415,en,1,2,
2900139381,4.8,4.6,JoaniSparkles,en,1,2,
Baoliaogeming64,4.8,4.1,Baoliaogeming64,zh,1,2,
17StQrm,4.8,5,17StQrm,en,1,2,
theIOpod,4.8,5,theIOpod,en,1,2,
ARminhTran,4.8,4.6,ARminhTran,zh,1,2,
BLACKLISTOFWEST,4.8,4.9,BLACKLISTOFWEST,und,1,2,
1497462582910795779,4.7,4.1,Nando571707,en,1,2,
1251070734669090817,4.7,4.6,independentob10,en,1,2,
1274499149996703744,4.7,4.4,FairyLight20,en,1,2,
765296237331357696,4.7,4.6,proudCanadavet,en,1,2,
270921976,4.7,4.6,mog7546,en,1,2,
1929030181,4.7,4.9,marynlm,en,1,2,
1302994829811613698,4.7,4.6,allender_ann,en,1,2,
1233228870523817988,4.7,4.4,DJTrystyn,en,1,2,
308750887,4.6,4.7,textifyer59,en,1,2,
1291502143342510082,4.6,4.7,GShelia1951,en,1,2,
2690113633,4.6,3.4,michaelfl79,en,1,2,
22924291,4.6,4.8,rrnunez,en,1,2,
1502683529616015366,4.6,4.1,llovlo,en,1,2,
1545834288,4.6,4.6,Jillsey11,en,1,2,
421933415,4.6,4.9,RosemarieBrown3,en,1,2,
766425702543622144,4.6,4.4,Shortygrandma54,en,1,2,
828030159932395520,4.6,4.8,ShirleyDebalsi,en,1,2,
1447627071182757900,4.6,4.6,rerecasuto,und,1,2,
245475364,4.6,3,franklinovoa,es,1,2,
23871907,4.6,4.8,philvalentine,en,1,2,
4342369593,4.6,4.9,jennifersterri1,en,1,2,
2533448468,4.6,3.4,Luntig28,uk,1,2,
Alerta_News_,4.6,4.1,Alerta_News_,es,1,2,
TCRG2012,4.6,4.8,TCRG2012,en,1,2,
AgapeLove28,4.6,5,AgapeLove28,en,1,2,
MarkoSilberhand,4.6,4.6,MarkoSilberhand,en,1,2,
WeHearPodcast,4.6,4.5,WeHearPodcast,en,1,2,
H4qx_,4.6,4.6,H4qx_,ja,1,2,
Controcorrentv,4.6,4,Controcorrentv,it,1,2,
RusiaInforma,4.6,4.6,RusiaInforma,es,1,2,
frediejustine,4.6,4.1,frediejustine,tl,1,2,
p_ehlich,4.6,4.1,p_ehlich,en,1,2,
PrincessBravato,4.6,4.1,PrincessBravato,en,1,2,
cocando,4.6,4.1,cocando,es,1,2,
1333695925257060352,4.5,4.2,ABrosnikoff,en,1,2,
2218733948,4.5,4.4,slkpca,en,1,2,
4241617219,4.5,4.6,VforVictory1,en,1,2,
1242981324488609793,4.5,3.4,tryin2dowhatsr1,en,1,2,
1065190608,4.5,4.2,catherinemginn,en,1,2,
4874487110,4.5,4,maggs801,en,1,2,
799259312828850178,4.5,4.4,1FreshTake,en,1,2,
88759671,4.5,4.2,RN_JW733,en,1,2,
1239692307009540102,4.5,4.6,voteblue8888,en,1,2,
2565281144,4.5,3.8,jackshaft0e,uk,1,2,
1329920390471172097,4.5,3.4,millionmiler4,ja,1,2,
291862171,4.5,4.6,GoGoGoNoW_,en,1,2,
1299477613027774464,4.5,4.6,bluewave_elaine,en,1,2,
AlertaNews24,4.5,4.4,AlertaNews24,es,1,2,bot
contro_informa,4.5,4.6,contro_informa,it,1,2,
MardipOrtaAsya,4.5,4.6,MardipOrtaAsya,en,1,2,
1493517003209986057,4.4,3.8,SHabrard,en,1,2,
1424313100316995588,4.4,3.4,AnonyLegion1112,en,1,2,
1318958426744082432,4.4,4.2,lyndaed67738455,en,1,2,
17404970,4.4,3.5,leifdahlberg,en,1,2,
965384533376995329,4.4,4.4,MariaSchenetzke,en,1,2,
878365542352027651,4.4,3.4,Nelsontrombon,en,1,2,
1414357649190047752,4.4,3.3,VictoriaTenshi,en,1,2,
18006752,4.4,4.3,KatCapps,en,1,2,
2378324935,4.4,4.8,MrTAchilles,en,1,2,
106457836,4.4,4.4,Avonan,en,1,2,
1510034337424683018,4.4,3.5,hutsulvolodja,uk,1,2,
258741909,4.4,4.5,kindlee55,en,1,2,
723885809166868481,4.4,4.5,social_seer,en,1,2,
2707519881,4.4,3.3,jari_jussila,en,1,2,
1013593788449636352,4.4,4,BaylessMarilyn,en,1,2,
843434629994635265,4.4,4.6,RyanJohncke,en,1,2,
262326879,4.4,1.7,S_heva,en,1,2,
443844472,4.4,4.4,meow2438,en,1,2,
4230938057,4.4,3.9,ElkeHollings,en,1,2,
1082411257,4.4,3.5,Klap_Your_Hands,en,1,2,
1566404184,4.4,4,Ewacg,en,1,2,
758988829,4.4,3.5,gsherreard,en,1,2,
1181630853329362948,4.4,3.4,PrzemysZak,en,1,2,
1016486686958739457,4.4,3.7,BeHappyandCivil,en,1,2,
347844883,4.4,3.7,mvdonato,it,1,2,
3063886144,4.4,3.1,VassosSanoudos,en,1,2,
1138856872927121408,4.4,3.6,Victorymustcome,en,1,2,
1243195402465292295,4.4,3.8,SteveW50429721,en,1,2,
1319550383669260288,4.4,3.4,DanaT96430157,en,1,2,
1409201114956939266,4.4,3,WOLFAMONG7,sv,1,2,
326788733,4.4,0.7,MikeFealey,en,1,2,
18302410,4.4,4.5,BettyFellows,en,1,2,
1500121814709768192,4.4,3.2,Deshtch,en,1,2,
1348351979177865216,4.4,3.3,paprrriiikkka,uk,1,2,
980366792815140872,4.4,3.3,o_kmode,th,1,2,
1278013597956767744,4.4,3.5,NewBegi60597582,en,1,2,
413415509,4.4,3.5,Senic92,en,1,2,
350130565,4.4,4.5,EricFlut,en,1,2,
1140747002,4.4,3.4,conu_iulian,en,1,2,
54758073,4.4,4.4,SCWatt,en,1,2,
1497389988111167489,4.4,3,KarmazynAnizia,en,1,2,
1470089817023209483,4.4,4.1,rscotttipton1A,en,1,2,
1356156544229003265,4.4,3.2,ENRICO27218318,it,1,2,
342570779,4.4,2.9,grey_psv,ru,1,2,
351762762,4.4,4.1,nakanotekeko,en,1,2,
2631561030,4.4,2.9,legio120,ru,1,2,
1421286320324833280,4.4,3.4,besthkhkhk,zh,1,2,
1381158538228162562,4.4,3.4,ClickedWill,en,1,2,
spectatorindex,4.4,4.4,spectatorindex,en,1,2,
texun007,4.4,4.7,texun007,zh,1,2,
intuslegens,4.4,4.2,intuslegens,it,1,2,
ImSpeaking13,4.4,4.6,ImSpeaking13,en,1,2,
MORPHIX9,4.4,4.3,MORPHIX9,es,1,2,
Mision_Verdad,4.4,2.7,Mision_Verdad,es,1,2,
tempoweb,4.4,4.1,tempoweb,it,1,2,
ManOnelife,4.4,3.4,ManOnelife,th,1,2,
OliviumResearch,4.4,4.1,OliviumResearch,en,1,2,
CatEyezGreen_,4.4,4.6,CatEyezGreen_,en,1,2,
virshar_Ua,4.4,2,virshar_Ua,uk,1,2,
LALewman,4.4,4.8,LALewman,en,1,2,
shossy2,4.4,4.7,shossy2,en,1,2,
tr_hbr,4.4,4.3,tr_hbr,tr,1,2,
antiputler_news,4.4,4.6,antiputler_news,ru,1,2,
1359457747461410816,4.3,3.6,strong_citizen1,en,1,2,
2243508517,4.3,4.1,golwgymor,en,1,2,
874357260876697601,4.3,4.5,LindaSN0228WI,en,1,2,
1267822628670042116,4.3,4.1,WarnockWarrior,en,1,2,
1492396427250700290,4.3,3.4,OGorokhovatskyi,en,1,2,
267115909,4.3,2,noriesun,ja,1,2,
810639135694356480,4.3,4.2,windmillcharger,en,1,2,
156716546,4.3,3.5,ag_mr,en,1,2,
219042977,4.3,4.4,nealx1,en,1,2,
1469595131208740871,4.3,2,Lessia77,uk,1,2,
982767486,4.3,4,WillBenton1,en,1,2,
951958447641243653,4.3,3.2,Cinders_20,en,1,2,
803632522592555009,4.3,4,gillian_folmar,en,1,2,
705500551841259520,4.3,3.2,OlehHerasymenko,en,1,2,
710882693,4.3,4.5,LoraAneM,en,1,2,
1445161277777752067,4.3,3.5,Defender_GT,en,1,2,
1496949132560318464,4.3,3.4,DinSaipe,en,1,2,
865816941260185600,4.3,3.4,robin_shanda,en,1,2,
2225827864,4.3,3.7,mariojoseh555,en,1,2,
RTultimahora,4.3,4.2,RTultimahora,es,1,2,
ahnewspace,4.3,4.5,ahnewspace,zh,1,2,
itsmeback_,4.3,3.6,itsmeback_,it,1,2,
Chavista0101,4.3,4.1,Chavista0101,es,1,2,
NIKSOTIROPOYLOS,4.3,1.7,NIKSOTIROPOYLOS,el,1,2,
823233271710543874,4.2,3.4,Stocks_and_More,en,1,2,
1427747399225708553,4.2,3.4,MissA30118639,en,1,2,
233657446,4.2,1.8,darealshadow,en,1,2,
2743312755,4.2,2.9,knightoff3,uk,1,2,
298593958,4.2,3.2,MikaelWJ,en,1,2,
1264459209405579271,4.2,4.3,caz5697,en,1,2,
2495720622,4.2,1.6,KurzGeusT,ja,1,2,
962123736332763142,4.2,3.4,Alex_Anishchenk,uk,1,2,
1478389700389965830,4.2,3.7,Feldman16Naomi,en,1,2,
868487182524321792,4.2,3.6,PulcinoRossoner,it,1,2,
937059116,4.2,3.6,ToddKolod,en,1,2,
59913875,4.2,4.1,seawiz2,en,1,2,
260981899,4.2,4.2,Pathfinder1001,en,1,2,
1443121683284496384,4.2,3.7,lividinlincs,en,1,2,
1501218630826143754,4.2,3.3,CrimsonBlue95,en,1,2,
824216698551209984,4.2,4.1,Knight201701,en,1,2,
755041728,4.2,3.2,Matteofxxx,en,1,2,
1347560272131551233,4.2,4.1,DingoWTF58,en,1,2,
16964239,4.2,3.7,Nobu_Nakajima,ja,1,2,
1093522200915820545,4.2,3.7,9_super9,en,1,2,
1224143260073054210,4.2,4.4,YuriRiv02558750,en,1,2,
1118589813052059648,4.2,2,Gattorazio1,en,1,2,
1267490137543446529,4.2,3.6,TookeKris,en,1,2,
4720620588,4.2,4.4,LouLachat,en,1,2,
1214701676264927233,4.2,4.2,KeithTatem,en,1,2,
16132719,4.2,3.4,Penny_G,en,1,2,
1487505143125864448,4.2,3.2,OishiMasan3,en,1,2,
41047519,4.2,4.1,AMiceMarina,en,1,2,
4689512318,4.2,2,sorocinskijmaks,en,1,2,
3296448742,4.2,3.5,Nicklesik,uk,1,2,
2616411822,4.2,3.2,Igor7719,ru,1,2,
1483314709,4.2,4.8,Pagooters,en,1,2,
1834141543,4.2,1.6,driveapi,ru,1,2,
1024341816030781440,4.2,4.2,DavidLHardy4,en,1,2,
3113725004,4.2,4.4,VenomPit360,en,1,2,
2802068282,4.2,3,giovtorr,es,1,2,
1497290257074724869,4.2,3,asm_olya,ru,1,2,
5516892,4.2,4,SageRagnar,en,1,2,
273683993,4.2,4,Blubdha,en,1,2,
712252495,4.2,3.6,vhaeraun456,fr,1,2,
Unrulycat2511,4.2,4.1,Unrulycat2511,th,1,2,
AIertaMundiaI,4.2,4.1,AIertaMundiaI,es,1,2,
_NOALCOMUNISMO,4.2,4.1,_NOALCOMUNISMO,es,1,2,
56blackcat,4.2,4.7,56blackcat,en,1,2,
MaireTahitoa,4.2,3.6,MaireTahitoa,fr,1,2,
ukraineinaction,4.2,4.4,ukraineinaction,en,1,2,
ilsabino1994,4.2,1.2,ilsabino1994,it,1,2,
jasondogwood,4.2,4.6,jasondogwood,en,1,2,
moltoke_Rumia1p,4.2,1.6,moltoke_Rumia1p,ja,1,2,
ElPedroRuiz,4.2,4.4,ElPedroRuiz,es,1,2,
AristoTogo,4.2,4.1,AristoTogo,fr,1,2,
19840263,4.1,4.1,txsguy09,en,1,2,
108556027,4.1,3.7,ManchurianDevil,en,1,2,
21685155,4.1,1.8,be3_max,uk,1,2,
422577072,4.1,3.6,aevum2020,en,1,2,
850309893022154753,4.1,1.2,MaOlenTibla,uk,1,2,
25701565,4.1,3.8,KIMPY123,en,1,2,
165793361,4.1,3.8,pollsstar,en,1,2,
259975018,4.1,3.8,inabster,en,1,2,
3390765359,4.1,4.1,andischl,en,1,2,
1138860451389829120,4.1,1.5,GalihDwiKurnia4,en,1,2,
1021728576670978048,4.1,3.4,Michael79061729,en,1,2,
1498430465052663818,4.1,3.3,NKrav2,en,1,2,
585191650,4.1,2.2,madfall1213,ja,1,2,
27677222,4.1,2,ap4aaa,ru,1,2,
959909651683905541,4.1,4,iurcaldeira,en,1,2,
1120022532843765760,4.1,3.4,Ruslan29214531,uk,1,2,
2273394218,4.1,1.7,Bart_vd_Water,en,1,2,
1322643070496706560,4.1,3.4,CPobitzer,en,1,2,
2233218015,4.1,3.1,motovilovka85,ru,1,2,
828524372985946112,4.1,3.4,inside_cupboard,en,1,2,
891115220160188416,4.1,1.8,lanona72756199,es,1,2,
868754251,4.1,3.6,ivanciuioanali1,es,1,2,
1036815925863886848,4.1,4,Taricky10,en,1,2,
1924302038,4.1,4.4,bob_levitt,en,1,2,
993831381460545537,4.1,1.5,UkraineUAteam,uk,1,2,
14828950,4.1,4.3,Astartiel,en,1,2,
859213316727689217,4.1,3.8,m4x05,en,1,2,
826652586765754368,4.1,4.6,maryk_ProudDem,en,1,2,
559630932,4.1,2.7,MarielC_Delgado,en,1,2,
352263530,4.1,1.4,SLacostti,en,1,2,
2290841323,4.1,2,lisskin17,uk,1,2,
1023543623898542080,4.1,4.2,MarieStellaMSS,en,1,2,
1650434436,4.1,3.2,uki_tich,en,1,2,
1496146659604058121,4.1,3.6,AlexBor62550895,en,1,2,
4544016208,4.1,4.2,MaryAliceBisho2,en,1,2,
1086761984807194624,4.1,4.7,drumr54,en,1,2,
557190047,4.1,4.4,QuitmanStephens,en,1,2,
741677155214561280,4.1,4.1,frank3davies,en,1,2,
1309774912530202624,4.1,3.5,Rabidporcupine9,en,1,2,
767444621383311360,4.1,4.6,sunterra1014,en,1,2,
1322977203345305615,4.1,4.6,ReginaMichele5,en,1,2,account lockout
272578794,4.1,3.1,kentprestage,en,1,2,
34284291,4.1,3.8,kat223,en,1,2,
1222219385949081600,4.1,3.4,MariolaSzumilas,en,1,2,
2172508827,4.1,2.3,ariolele,it,1,2,
612817586,4.1,3.7,n_ymiller,en,1,2,
1245458254639005700,4.1,1.8,just_conn,en,1,2,
720309779512565760,4.1,2.8,Turkiye_1903,tr,1,2,
847135692731834372,4.1,4,HelOperNoc300,en,1,2,
830463243688763392,4.1,1.1,Bondarchukolena,en,1,2,
822630991080591365,4.1,3.8,KatP147369,en,1,2,
1337914453031931904,4.1,3.2,jinson31687072,zh,1,2,
sirotek,4.1,3.6,sirotek,th,1,2,
RT_com,4.1,4.1,RT_com,en,1,2,account lockout
pelicanmemo,4.1,1,pelicanmemo,ja,1,2,
strange_days_82,4.1,1.8,strange_days_82,it,1,2,
Datoworld,4.1,3.4,Datoworld,es,1,2,
enpaiszeta,4.1,3.8,enpaiszeta,es,1,2,
7Josean7,4.1,3.2,7Josean7,es,1,2,
Sputnik_Not,4.1,4.4,Sputnik_Not,en,1,2,
bSM2TC2coIKWrlM,4.1,3.4,bSM2TC2coIKWrlM,ja,1,2,
ukrainenewstop,4.1,3.2,ukrainenewstop,ru,1,2,
TheInsiderPaper,4.1,4.1,TheInsiderPaper,en,1,2,
Sky_Lee_1,4.1,4.1,Sky_Lee_1,en,1,2,
Gilg_kun,4.1,1.5,Gilg_kun,th,1,2,
EarlOfEnough,4.1,4.4,EarlOfEnough,en,1,2,
HillReporter,4.1,3.6,HillReporter,en,1,2,
Political_Room,4.1,4.1,Political_Room,es,1,2,
NikosMichael6,4.1,1.8,NikosMichael6,el,1,2,
u24_news,4.1,4.4,u24_news,en,1,2,
ungerbn103,4.1,4,ungerbn103,en,1,2,
Firsov_Donetsk,4.1,4.5,Firsov_Donetsk,uk,1,2,
UA_struggle,4.1,4.3,UA_struggle,en,1,2,
ukrainianwar24,4.1,4,ukrainianwar24,en,1,2,
NEWS_JAPAN_S,4.1,3.6,NEWS_JAPAN_S,ja,1,2,
privetbro1,4.1,3.9,privetbro1,in,1,2,
KrasnyySkorpion,4.1,1,KrasnyySkorpion,es,1,2,
Asiablog_it,4.1,1.5,Asiablog_it,it,1,2,
veintimillapier,4.1,3.7,veintimillapier,es,1,2,
jatirado,4.1,3.5,jatirado,es,1,2,
CislNazionale,4.1,3.2,CislNazionale,it,1,2,
rogertansey,4.1,4.2,rogertansey,en,1,2,
thomaskaine5,4.1,4,thomaskaine5,en,1,2,
LebergerDavid,4.1,4.1,LebergerDavid,en,1,2,
lahistoriaec,4.1,4,lahistoriaec,es,1,2,
giovannigaliot3,4.1,4.6,giovannigaliot3,it,1,2,
cpt_cevher,4.1,4.3,cpt_cevher,tr,1,2,
4009632850,4,4.1,lmv6719,en,1,2,
1011833567566065665,4,3.8,shadyasstimes,en,1,2,
752621952322318337,4,3.8,PrincessBravato,en,1,2,
3220414333,4,4.5,mmehenriquez,en,1,2,
126294991,4,2.1,Rufo_ND,en,1,2,
1048880077868490753,4,3.4,curlybo2,en,1,2,
1357342237,4,2.9,jsnyder555,en,1,2,
1352680367841570819,4,3,JoanaSi34803798,en,1,2,
104432867,4,2.4,beiboer,en,1,2,
2252146516,4,3.2,MgraziaT,it,1,2,
2434162616,4,3.8,remirol1956,en,1,2,
702885844009488384,4,1,josevar283,en,1,2,
367040102,4,4.6,James_Savage15,en,1,2,
613988694,4,1.2,globalcitizenln,en,1,2,
67766275,4,2.2,ringodd326,en,1,2,
1500429777060122625,4,3.1,bonham_charlie1,en,1,2,
2343298588,4,3.2,DjordjeTodorov5,en,1,2,
2409661472,4,2.9,FERNANDOMEXIC0,es,1,2,
4884717202,4,3,JoseLAnsonC,en,1,2,
1414473864474775555,4,3,BonederF,de,1,2,
1155892274556882944,4,4.6,angry_here,en,1,2,
954439957,4,1.4,IDILIOarkangel,es,1,2,
333300093,4,4.4,MillieFiore,en,1,2,
759218015019859973,4,4.1,AnneAnnapolis,en,1,2,
1053390224972304384,4,3.2,Saturn71197768,uk,1,2,
3550261402,4,1.8,codeghino10,it,1,2,
1333779591152816130,4,4.1,GOP_ClownShow,en,1,2,
1319638940471623682,4,2.9,bot_osint,en,1,2,
1362373269660332034,4,1.8,mironcriticon,es,1,2,
1324777563395395584,4,3.5,AntesOlaantes,en,1,2,
1661254812,4,2,Videlicet87,en,1,2,
829857995521667072,4,3.6,OlophNihlson,en,1,2,
1511311831972794371,4,3.2,dinasor31,en,1,2,
422144324,4,2.8,Aac87654,es,1,2,
797442530438692864,4,4.4,bryantpk65,en,1,2,
1328504322703847424,4,3.6,HoneyInAotearoa,en,1,2,
1476487221616291845,4,3.1,whatajame,en,1,2,
975753410506035200,4,3.4,dancingwithcrm,en,1,2,
3013718641,4,1.6,nelsy_57,es,1,2,
2393554652,4,1.4,ifeep,es,1,2,
1217758946695548928,4,4.1,WilsonO36040576,pt,1,2,
2967132341,4,4.2,tomasrabago1,en,1,2,
2253679440,4,3.3,KondakovAlexei,en,1,2,
ActualidadRT,4,3.6,ActualidadRT,es,1,2,account lockout
MundoEConflicto,4,4,MundoEConflicto,es,1,2,
nachomdeo,4,3.8,nachomdeo,es,1,2,
JKash000,4,3.9,JKash000,en,1,2,
motorwars,4,2.3,motorwars,th,1,2,
UACOIN_official,4,4,UACOIN_official,en,1,2,
safarier777,4,3.4,safarier777,zh,1,2,
cappuchina_pr,4,1.1,cappuchina_pr,uk,1,2,
literlandweb1,4,3.3,literlandweb1,es,1,2,
alt__t4,4,1.2,alt__t4,uk,1,2,
hellcat_stories,4,0.9,hellcat_stories,uk,1,2,
ArisMazarakis,4,1.2,ArisMazarakis,el,1,2,
spsalmas,4,0.5,spsalmas,el,1,2,
Aleks_Kovalyuk,4,1.2,Aleks_Kovalyuk,uk,1,2,
SpectatorTw,4,3.9,SpectatorTw,zh,1,2,
grandfleet_info,4,3.7,grandfleet_info,ja,1,2,
gerechtGericht,4,1.6,gerechtGericht,de,1,2,
alainmizrahi,4,0.8,alainmizrahi,es,1,2,
Lenalandon,4,1.8,Lenalandon,el,1,2,
2453069245,3.9,3.4,TeamShakeri,en,1,2,
953606642792386560,3.9,1.8,anna_kouadio,en,1,2,
2207177382,3.9,2,teobaratto90,it,1,2,
4501434974,3.9,4,mstepczyk,en,1,2,
763769263828115456,3.9,1.1,xsyntryk1,en,1,2,
1342744531,3.9,4.2,verticalrepeat,en,1,2,
394346382,3.9,2,mekmtl,en,1,2,
950738846,3.9,1,FroodyWisco,en,1,2,
109058289,3.9,1.4,elpisapasito,en,1,2,
1413176865263693826,3.9,3.2,Hope54052979,en,1,2,
782087685640826880,3.9,3.2,KG118042,en,1,2,
1427335210111209472,3.9,3,JajajsjJajajs,es,1,2,
2192010002,3.9,4.2,eclectelectric,en,1,2,
1409655804102332418,3.9,4,dextergatita,es,1,2,
1446194511152046080,3.9,3.8,KimTomp11872840,en,1,2,
2148424974,3.9,3.2,MarianIwinski,en,1,2,
19393766,3.9,3.8,jjj5819,en,1,2,
406432085,3.9,3.4,lucykelly1950,es,1,2,
2436207123,3.9,1.7,dolores20943592,it,1,2,
802968876212428801,3.9,3.3,__RedLily__,en,1,2,
499934461,3.9,3.2,barbecoq,it,1,2,
1346280653415976961,3.9,3.1,NazIMXV,en,1,2,
547155318,3.9,3.3,AuntSophie1,en,1,2,
52386189,3.9,2.9,vlad7vlad7,en,1,2,
755609377386532864,3.9,4.1,lachispa123,en,1,2,
1503076937513664512,3.9,2.9,shannon90765465,en,1,2,
2380140919,3.9,3,Lore18600443,es,1,2,
1384166625776050181,3.9,2.9,fumolento71,en,1,2,
1106946548,3.9,1.5,BarbaraIreland2,en,1,2,
GonzoTambourine,3.9,1.1,GonzoTambourine,ja,1,2,
ar7102000,3.9,1.3,ar7102000,uk,1,2,
Financialjuice1,3.9,4.1,Financialjuice1,en,1,2,
shoetsusato,3.9,2.8,shoetsusato,ja,1,2,
Darsay07,3.9,1.6,Darsay07,ru,1,2,
aronets,3.9,3.6,aronets,uk,1,2,
jatirado_oc,3.9,3.4,jatirado_oc,es,1,2,
1109466092118798337,3.8,2.8,126mgp,ja,1,2,
1457495180630765568,3.8,3.3,Grimba86,en,1,2,
1497959435410542598,3.8,3,UkraineOnGround,en,1,2,
2382479468,3.8,1.7,VolKalish,uk,1,2,
1281384165250867201,3.8,3.6,BamaMan4Change,en,1,2,
389950297,3.8,3,wadakashiho,en,1,2,
215698464,3.8,0.8,meljmcd,en,1,2,
1464718770166022154,3.8,3.7,JoshjReynolds2,en,1,2,
1179596196047773696,3.8,3.1,TonyTran999,en,1,2,
310953338,3.8,2.9,disastergirl13,en,1,2,
118680476,3.8,2.7,citrus_kyoto,ja,1,2,
416117021,3.8,3.4,Johanna4374,en,1,2,
179551717,3.8,1.4,Slick_14970,en,1,2,
59379444,3.8,2.8,elgamba,en,1,2,
1504811222797066246,3.8,3.5,BatallonAZOV,en,1,2,
14315804,3.8,1.8,oleksiileonov,en,1,2,
83710618,3.8,1.8,apidlusky,en,1,2,
599592758,3.8,0.9,Aryss1,en,1,2,
274206539,3.8,4.1,BenedictMPWhite,en,1,2,
1453759679465725959,3.8,2.2,SadayNPLoL,es,1,2,
1324897017836040194,3.8,2.2,reset91772497,en,1,2,
531105018,3.8,3.4,ukaszZ_,en,1,2,
15084643,3.8,1.6,aharpham,en,1,2,
2636340443,3.8,4,debr3322,en,1,2,
951841164453347330,3.8,3.6,UA_Live_Bot,en,1,2,
20230439,3.8,1,nosleinad7,en,1,2,
3263253388,3.8,3.8,meNabster,en,1,2,
110460403,3.8,4,magapanthus,en,1,2,
869844921716543489,3.8,3.2,BeaArroyoCom,es,1,2,
1912288435,3.8,1.4,ERivetta,it,1,2,
3111704653,3.8,3.6,Caricuao_CCS_Ve,es,1,2,
964199305803436032,3.8,3.8,MargaretKruger4,en,1,2,
1366693184433233921,3.8,2.3,peyman35227339,fa,1,2,
1493295859722764290,3.8,2.9,Patrick44378889,en,1,2,
142097613,3.8,1.8,iracolinah,en,1,2,
2433516463,3.8,4.2,HpfulCanadian,en,1,2,
475708025,3.8,3.2,JFRescia,es,1,2,
1181939451959926786,3.8,2.2,GereckeMartina,en,1,2,
1238677436184825863,3.8,2.6,KelsoCondor,en,1,2,
3396952060,3.8,1.6,alonsomadridOK,en,1,2,
1360517948,3.8,3,BanuRodi,en,1,2,
3076989040,3.8,2,rogers700,en,1,2,
925114806251802624,3.8,3.6,ClBear31,fr,1,2,
1381942883767435268,3.8,3,ukraineinfobot,uk,1,2,
945989784341708803,3.8,1.8,jeanpolpinochet,uk,1,2,
81614831,3.8,3.3,Diyaelisa,es,1,2,
2767360247,3.8,3.2,vejinor,es,1,2,
198416373,3.8,3.8,Fightkidscancer,en,1,2,
267052834,3.8,2.8,Neibergs,en,1,2,
26297114,3.8,3.2,NuvolaAlterata,en,1,2,
1465315258529193990,3.8,3,andelkaburic02,en,1,2,
4296218774,3.8,4.1,on_bender,en,1,2,
356536686,3.8,2.3,StLentner,en,1,2,
1012692323669405696,3.8,2.9,fluxcapdoodah,en,1,2,
1504156576369754119,3.8,1.9,putinidinahui1,en,1,2,
2316065196,3.8,3,JosMirek,en,1,2,
1522828765,3.8,3.6,Sisterwriter,en,1,2,
351686967,3.8,3.6,smcenturff,en,1,2,
747000822404423684,3.8,3.4,_Mr_Smith,en,1,2,
18096657,3.8,1.5,pascalpauli,en,1,2,
1240177875434831872,3.8,3.3,Damian09733512,pl,1,2,
3262551006,3.8,4.4,merileedkarr,en,1,2,
834492566989049857,3.8,3.2,Jergall47,en,1,2,
87983041,3.8,4.1,UROCKlive1,en,1,2,
31897231,3.8,3.7,buckleyswartz,en,1,2,
1323025939,3.8,3.6,fuertealocha,es,1,2,
1307642843956215809,3.8,2.9,TimmermansEls,en,1,2,
1445084795998982150,3.8,4.1,DidiMiesen,en,1,2,
3547880116,3.8,1.5,carlamartamari,it,1,2,
871885413086105602,3.8,2.3,a_heerze,es,1,2,
2403016908,3.8,3.5,yuuji_K1,en,1,2,
2509295666,3.8,3,chereselw,en,1,2,
385939518,3.8,2,KOffringa,en,1,2,
2435919056,3.8,1.6,wisethady,en,1,2,
738537823,3.8,3.4,manopla01,es,1,2,
2742804534,3.8,2.6,vv120907,uk,1,2,
268235450,3.8,2,JUkrainian333,uk,1,2,
393392832,3.8,1.7,Dondolino72,it,1,2,
